V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
0.134268537,0.153439153,0.220858896,0.16796875,0.21719457,0.150442478,0.121134021,0.075601375,0.051618548,0.047556143,0.040944882,0.066126856,0.044979079,0.064176245,0.054933876,0.06080449,0.050898204,0.049282595,0.057503506,0.064971751,0.078593588,0.073979592,0.111428571,0.121367521
0.165938865,0.14921466,0.228571429,0.142857143,0.2,0.177536232,0.086486486,0.067836257,0.044164038,0.059585492,0.047328244,0.04505632,0.047418335,0.055501461,0.052052052,0.047920434,0.051320755,0.043399638,0.052359882,0.067352666,0.079231693,0.098535286,0.100619195,0.105461394
0.154822335,0.162790698,0.231092437,0.155660377,0.158940397,0.192708333,0.093567251,0.061827957,0.044014085,0.044897959,0.044233807,0.042216359,0.046349942,0.058212058,0.043803419,0.049751244,0.059382423,0.039215686,0.056188925,0.059548255,0.07750953,0.096671949,0.103703704,0.117307692
0.12238806,0.144927536,0.193236715,0.188888889,0.184931507,0.13,0.101876676,0.057991513,0.054005401,0.053793103,0.071547421,0.056379822,0.04576659,0.049052397,0.043224299,0.035353535,0.060032895,0.046594982,0.063506261,0.044417767,0.069541029,0.106643357,0.130755064,0.134860051
0.166153846,0.184115523,0.212765957,0.2,0.141935484,0.168539326,0.086153846,0.070707071,0.048282266,0.055405405,0.049557522,0.046831956,0.05355064,0.054842474,0.045307443,0.048756219,0.047945205,0.048156509,0.053449951,0.059483726,0.084671533,0.085427136,0.123809524,0.083916084
0.114391144,0.112554113,0.187845304,0.125827815,0.131147541,0.126436782,0.095679012,0.070676692,0.044955045,0.046348315,0.046511628,0.042042042,0.042839657,0.044098573,0.038140644,0.045454545,0.044651163,0.044392523,0.051184834,0.043092522,0.08040201,0.079279279,0.089552239,0.125333333
0.133738602,0.165254237,0.122093023,0.185628743,0.186046512,0.166666667,0.087227414,0.059490085,0.044667274,0.063492063,0.049928673,0.04737516,0.037578288,0.049009385,0.045081967,0.050878816,0.055555556,0.029036827,0.050087873,0.064772727,0.064421669,0.091078067,0.080412371,0.1025
0.127118644,0.148351648,0.136363636,0.178294574,0.180722892,0.105263158,0.095041322,0.061188811,0.046906188,0.04867872,0.044293015,0.047244094,0.031463748,0.040376851,0.033722438,0.043829296,0.046305419,0.046610169,0.039296794,0.049465241,0.084837545,0.090261283,0.073979592,0.13030303
0.106481481,0.125,0.234899329,0.247706422,0.14,0.161290323,0.112359551,0.064516129,0.050537634,0.039630119,0.04173913,0.040310078,0.039390089,0.041778976,0.041558442,0.054086538,0.033050047,0.051082251,0.061027837,0.062402496,0.08627451,0.06937799,0.085043988,0.112211221
0.154867257,0.136363636,0.168141593,0.161616162,0.108108108,0.172131148,0.095238095,0.068062827,0.04248366,0.049766719,0.059925094,0.046153846,0.038406828,0.046854083,0.035360679,0.031286211,0.047817048,0.054512958,0.045882353,0.054179567,0.088691796,0.073791349,0.093841642,0.134693878
0.10880829,0.215568862,0.112244898,0.156862745,0.156626506,0.095744681,0.13559322,0.053941909,0.04171123,0.035765379,0.055555556,0.040336134,0.047058824,0.02960103,0.038674033,0.045560748,0.048565121,0.044526902,0.055762082,0.065749235,0.106818182,0.078651685,0.121019108,0.1
0.10952381,0.197278912,0.126984127,0.126126126,0.097560976,0.11965812,0.072340426,0.054347826,0.039473684,0.043478261,0.04315197,0.039816233,0.035310734,0.042160738,0.054376658,0.044843049,0.052246604,0.046831956,0.048837209,0.063391442,0.063829787,0.096514745,0.071875,0.1
0.094736842,0.142857143,0.193877551,0.142857143,0.138888889,0.105263158,0.081081081,0.054989817,0.066588785,0.052132701,0.0562249,0.043010753,0.035426731,0.031065089,0.042521994,0.047619048,0.041433371,0.054794521,0.049247606,0.077946768,0.070559611,0.110062893,0.073643411,0.100840336
0.11627907,0.112244898,0.115384615,0.173913043,0.1875,0.207207207,0.115702479,0.058064516,0.044063647,0.039215686,0.04338843,0.061643836,0.059405941,0.043219076,0.04287902,0.051008304,0.046770601,0.055319149,0.055793991,0.059479554,0.064,0.100671141,0.075098814,0.095959596
0.115853659,0.122641509,0.148148148,0.202702703,0.142857143,0.146788991,0.102941176,0.087475149,0.044548652,0.0512,0.037313433,0.043402778,0.035555556,0.045941807,0.044927536,0.045454545,0.045034642,0.046906188,0.043250328,0.064,0.062937063,0.097826087,0.05904059,0.102459016
0.073333333,0.077777778,0.160493827,0.066666667,0.096774194,0.093457944,0.076576577,0.061657033,0.047191011,0.039513678,0.057915058,0.046434494,0.038011696,0.047337278,0.060080107,0.056969697,0.05518018,0.042424242,0.046060606,0.04743833,0.085784314,0.079178886,0.102272727,0.098445596
0.107954545,0.112,0.156626506,0.220779221,0.109090909,0.169642857,0.126865672,0.048300537,0.039840637,0.029288703,0.037288136,0.039156627,0.061302682,0.060027285,0.039263804,0.054347826,0.042957043,0.059166667,0.058542413,0.042813456,0.070294785,0.061452514,0.073825503,0.116981132
0.140939597,0.139344262,0.173333333,0.109375,0.094339623,0.150537634,0.106796117,0.044210526,0.054732041,0.045801527,0.024144869,0.037414966,0.045649073,0.04084507,0.052478134,0.06122449,0.047418335,0.045853659,0.051813472,0.069395018,0.068627451,0.087542088,0.106617647,0.121827411
0.114457831,0.044444444,0.153846154,0.191489362,0.03125,0.128440367,0.0969163,0.058027079,0.042704626,0.047328244,0.035185185,0.026101142,0.058741259,0.051966292,0.034246575,0.046082949,0.041182682,0.040441176,0.049803408,0.065666041,0.076923077,0.10787172,0.072796935,0.098654709
0.086956522,0.157894737,0.111111111,0.166666667,0.235294118,0.170212766,0.131004367,0.054104478,0.053872054,0.055467512,0.045454545,0.040064103,0.038243626,0.047075606,0.054644809,0.05380117,0.045647558,0.040462428,0.064690027,0.069216758,0.077464789,0.134680135,0.086466165,0.101604278
0.162650602,0.202531646,0.139534884,0.111111111,0.104477612,0.183486239,0.099601594,0.064646465,0.045851528,0.055130168,0.039399625,0.041733547,0.056316591,0.041322314,0.061604585,0.058125741,0.049303323,0.055502392,0.053497942,0.073724008,0.074935401,0.089700997,0.125541126,0.090361446
0.101694915,0.154545455,0.151515152,0.098591549,0.183673469,0.104761905,0.100478469,0.072243346,0.047008547,0.030487805,0.046210721,0.052631579,0.039823009,0.059366755,0.046153846,0.041958042,0.056745182,0.059047619,0.058823529,0.045620438,0.078817734,0.074766355,0.088803089,0.096774194
0.089430894,0.194805195,0.119402985,0.218181818,0.148148148,0.107526882,0.098039216,0.068762279,0.05125149,0.05625,0.055769231,0.04723127,0.056338028,0.051575931,0.059474412,0.057317073,0.041666667,0.05629478,0.059972106,0.067567568,0.072351421,0.103846154,0.125,0.126582278
0.07751938,0.146341463,0.172413793,0.113207547,0.14893617,0.112244898,0.103960396,0.056016598,0.058449809,0.056776557,0.065843621,0.062608696,0.059679767,0.066964286,0.05,0.051679587,0.043113772,0.053475936,0.074895978,0.060194175,0.052023121,0.101167315,0.082987552,0.06875
0.170940171,0.131578947,0.134328358,0.137254902,0.12195122,0.056818182,0.085365854,0.069582505,0.035620053,0.062157221,0.05065666,0.0475382,0.044843049,0.068669528,0.058309038,0.073002755,0.049883991,0.057651992,0.054755043,0.069958848,0.065340909,0.080152672,0.13,0.085227273
0.081818182,0.126984127,0.12,0.113636364,0.175,0.066666667,0.112149533,0.047191011,0.053424658,0.049632353,0.045643154,0.060283688,0.052380952,0.047765794,0.058536585,0.058073654,0.07347876,0.052238806,0.064655172,0.090909091,0.084745763,0.089795918,0.112676056,0.135802469
0.117647059,0.094594595,0.23255814,0.034482759,0.132075472,0.109756098,0.105932203,0.086868687,0.066137566,0.053285968,0.059386973,0.060955519,0.055248619,0.041420118,0.06921944,0.067388688,0.054022989,0.052854123,0.068119891,0.060869565,0.07826087,0.071698113,0.104712042,0.103030303
0.120879121,0.128571429,0.184210526,0.097560976,0.033333333,0.108108108,0.128712871,0.08254717,0.048854962,0.069620253,0.05450237,0.068607069,0.060070671,0.059282371,0.073211314,0.060509554,0.070637119,0.05588585,0.061093248,0.05060241,0.080808081,0.092920354,0.078817734,0.128571429
0.083333333,0.098360656,0.171428571,0.175,0.179487179,0.069444444,0.097222222,0.076923077,0.058035714,0.060796646,0.058315335,0.04526749,0.055743243,0.069730586,0.063291139,0.070996979,0.070959264,0.072164948,0.063683305,0.107579462,0.081081081,0.125628141,0.085714286,0.078947368
0.134146341,0.181818182,0.146341463,0.142857143,0.12195122,0.169014085,0.161490683,0.076738609,0.049913941,0.054054054,0.057736721,0.048523207,0.04743083,0.055658627,0.067736185,0.044189853,0.063002681,0.070521862,0.052158273,0.073170732,0.060728745,0.112612613,0.089473684,0.144144144
0.126436782,0.097560976,0.117647059,0.272727273,0.2,0.136363636,0.105882353,0.082417582,0.057195572,0.066825776,0.059701493,0.070564516,0.068391867,0.076023392,0.064393939,0.064102564,0.063664596,0.073919107,0.063136456,0.078431373,0.052419355,0.089005236,0.06626506,0.102040816
0.086021505,0.1875,0.260869565,0.2,0.375,0.111111111,0.104575163,0.080645161,0.068226121,0.038265306,0.062656642,0.057446809,0.055670103,0.065088757,0.070726916,0.070175439,0.063369397,0.07,0.068181818,0.07712766,0.066945607,0.104046243,0.079754601,0.153846154
0.069444444,0.090909091,0.029411765,0.045454545,0.222222222,0.09375,0.131386861,0.076687117,0.069124424,0.059139785,0.089595376,0.079439252,0.044491525,0.065400844,0.054968288,0.074,0.062913907,0.063732929,0.093681917,0.086419753,0.114583333,0.063583815,0.120805369,0.153846154
0.109090909,0.114285714,0.071428571,0.115384615,0.125,0.163265306,0.114285714,0.07278481,0.076576577,0.100286533,0.064615385,0.079545455,0.063965885,0.06772009,0.060674157,0.089211618,0.078632479,0.069139966,0.082742317,0.094405594,0.113744076,0.131034483,0.091603053,0.108433735
0.081632653,0.121212121,0.117647059,0.071428571,0.1,0.157894737,0.125,0.104089219,0.064267352,0.073313783,0.063636364,0.045333333,0.054176072,0.081585082,0.076923077,0.067391304,0.068965517,0.073649755,0.092964824,0.108695652,0.070422535,0.105263158,0.212962963,0.141025641
0.129032258,0.03030303,0.227272727,0.055555556,0.117647059,0.166666667,0.166666667,0.054474708,0.078947368,0.096885813,0.069767442,0.06284153,0.066666667,0.063829787,0.07518797,0.046460177,0.071017274,0.080882353,0.091160221,0.113138686,0.082474227,0.088709677,0.111111111,0.095890411
0.195121951,0.096774194,0.1,0.25,0.157894737,0.181818182,0.103773585,0.086363636,0.089337176,0.065789474,0.079019074,0.076738609,0.054112554,0.075593952,0.097363083,0.080808081,0.077338129,0.090225564,0.0625,0.097014925,0.104712042,0.11627907,0.084745763,0.129032258
0.073170732,0.172413793,0.066666667,0.157894737,0.076923077,0.15625,0.166666667,0.090909091,0.077777778,0.058441558,0.073333333,0.085427136,0.090680101,0.077306733,0.078431373,0.105515588,0.094713656,0.075388027,0.073684211,0.074688797,0.123893805,0.079207921,0.083333333,0.114285714
0.205882353,0.2,0.235294118,0.214285714,0,0.139534884,0.121212121,0.099447514,0.071729958,0.085714286,0.084142395,0.091644205,0.077120823,0.067532468,0.101204819,0.105769231,0.074152542,0.090707965,0.08496732,0.083333333,0.092198582,0.107843137,0.142857143,0.086206897
0.181818182,0.227272727,0.166666667,0.2,0.111111111,0.138888889,0.160493827,0.094339623,0.129464286,0.083601286,0.066666667,0.092964824,0.091133005,0.073349633,0.082228117,0.087885986,0.100877193,0.102189781,0.088815789,0.111607143,0.072072072,0.056074766,0.081395349,0.144927536
0.071428571,0.28,0.090909091,0.125,0.166666667,0.137931034,0.14516129,0.101449275,0.040935673,0.101818182,0.086956522,0.071428571,0.071960298,0.092039801,0.090909091,0.112244898,0.092592593,0.101204819,0.091911765,0.094444444,0.100840336,0.154761905,0.164556962,0.156862745
0.103448276,0.071428571,0.375,0.25,0.230769231,0.111111111,0.14,0.144067797,0.075757576,0.085185185,0.103857567,0.078947368,0.104783599,0.086111111,0.096938776,0.098522167,0.147869674,0.09703504,0.1015625,0.108695652,0.102564103,0.146067416,0.095890411,0.13559322
0.130434783,0.214285714,0.125,0,0.083333333,0.071428571,0.188679245,0.189473684,0.080924855,0.079166667,0.074303406,0.110803324,0.102902375,0.106060606,0.099447514,0.138297872,0.096692112,0.095628415,0.079166667,0.078431373,0.196581197,0.164179104,0.140350877,0.3125
0.125,0.363636364,0,0.222222222,0.25,0,0.103448276,0.120481928,0.103703704,0.100806452,0.166666667,0.0626703,0.097826087,0.109144543,0.112,0.142857143,0.08908046,0.122222222,0.11372549,0.072580645,0.098214286,0.104477612,0.2,0.103448276
0.052631579,0.071428571,0,0.4,0,0.2,0.153846154,0.105263158,0.160583942,0.135964912,0.09352518,0.102040816,0.104109589,0.103030303,0.094936709,0.122093023,0.095092025,0.124113475,0.121359223,0.125,0.159090909,0.074626866,0.175438596,0.085714286
0.266666667,0.181818182,0,0.25,0.166666667,0.214285714,0.166666667,0.103448276,0.083333333,0.114754098,0.087649402,0.11589404,0.098802395,0.133116883,0.134556575,0.140957447,0.114982578,0.138461538,0.117977528,0.080882353,0.071428571,0.144927536,0.079365079,0.068965517
0.125,0.090909091,0.166666667,0,0.222222222,0.333333333,0.193548387,0.158730159,0.11023622,0.073446328,0.101010101,0.083815029,0.101851852,0.116847826,0.131661442,0.102409639,0.123839009,0.153526971,0.08994709,0.159090909,0.107142857,0.153846154,0.2,0.102564103
0.25,0,0,0,0,0.142857143,0.24,0.076923077,0.133928571,0.076086957,0.100877193,0.109848485,0.131578947,0.124087591,0.136942675,0.163636364,0.136882129,0.076555024,0.108433735,0.09375,0.103896104,0.153846154,0.054054054,0.235294118
0.090909091,0.166666667,0.333333333,0.5,0,0.142857143,0,0.179487179,0.096774194,0.100529101,0.097777778,0.141700405,0.132142857,0.111524164,0.140522876,0.134057971,0.136882129,0.158914729,0.167883212,0.208333333,0.116883117,0.173076923,0.134615385,0.222222222
0,0.75,0,0.333333333,0,0,0.2,0.027027027,0.096774194,0.154285714,0.136752137,0.134057971,0.094339623,0.13229572,0.150537634,0.13836478,0.106122449,0.108597285,0.100628931,0.12,0.105263158,0.193548387,0.186046512,0.16
0.2,0,0.5,0.5,1,0.214285714,0.181818182,0.097560976,0.119047619,0.155688623,0.11627907,0.182130584,0.113970588,0.136,0.11827957,0.129770992,0.13229572,0.131313131,0.157024793,0.105882353,0.192307692,0.166666667,0.325,0.24
0.333333333,0.076923077,0.333333333,0.333333333,0,0.333333333,0.2,0.085714286,0.195402299,0.17816092,0.154761905,0.128813559,0.105263158,0.116363636,0.120141343,0.175675676,0.141818182,0.175531915,0.158333333,0.151515152,0.087719298,0.106382979,0.14893617,0.066666667
0.125,0.25,NA,0,0,0.142857143,0.2,0.129032258,0.085365854,0.128378378,0.149758454,0.123505976,0.126811594,0.168032787,0.129032258,0.157728707,0.116751269,0.132075472,0.139534884,0.1875,0.23255814,0.085106383,0.105263158,0.222222222
0.357142857,0.222222222,0.25,0,0,0.4,0.266666667,0.111111111,0.168831169,0.146666667,0.14159292,0.130612245,0.137651822,0.141700405,0.179282869,0.184,0.152838428,0.174193548,0.211864407,0.182926829,0.266666667,0.25,0.111111111,0.266666667
0.384615385,0,0,0,NA,0.333333333,0.166666667,0.125,0.14084507,0.125874126,0.145374449,0.136563877,0.165354331,0.163551402,0.196153846,0.203125,0.174107143,0.207865169,0.21875,0.161764706,0.195652174,0.166666667,0.2,0.142857143
0.142857143,0,0,0.5,0,0,0,0.210526316,0.158730159,0.125984252,0.163157895,0.188,0.187265918,0.145299145,0.195020747,0.150197628,0.165898618,0.170454545,0.122641509,0.142857143,0.2,0.25,0.333333333,0.19047619
0,0,0.333333333,0,0.333333333,1,0.111111111,0.214285714,0.117647059,0.164179104,0.167630058,0.133603239,0.163498099,0.172413793,0.233870968,0.197026022,0.215686275,0.207317073,0.182608696,0.154929577,0.111111111,0.21875,0.272727273,0.066666667
0.166666667,1,1,0,NA,0.5,0.285714286,0.227272727,0.15625,0.171171171,0.185393258,0.178082192,0.151376147,0.166666667,0.19,0.18061674,0.210084034,0.212328767,0.157303371,0.321428571,0.216216216,0.138888889,0.275862069,0.1875
0,0,0,0.5,0.333333333,0.5,0.25,0.352941176,0.244444444,0.14,0.130177515,0.162561576,0.208791209,0.217592593,0.236842105,0.182242991,0.184210526,0.144,0.194805195,0.208955224,0.135135135,0.347826087,0.366666667,0.307692308
0.333333333,0,NA,0.5,NA,0.25,0.333333333,0.125,0.2,0.175,0.170731707,0.167630058,0.185714286,0.161073826,0.161458333,0.198979592,0.209039548,0.190082645,0.217948718,0.172413793,0.2,0.3,0.071428571,0.266666667
0.333333333,NA,0,0,0.5,NA,0.375,0.176470588,0.217391304,0.117647059,0.171171171,0.140243902,0.149700599,0.262820513,0.231213873,0.210526316,0.173611111,0.149122807,0.189873418,0.196078431,0.142857143,0.107142857,0.1,0.083333333
0,NA,NA,1,0,0.5,0,0.1875,0.085714286,0.173333333,0.236363636,0.121621622,0.208333333,0.213793103,0.208860759,0.240310078,0.291666667,0.228571429,0.173076923,0.055555556,0.357142857,0.35483871,0.277777778,0.272727273
0.333333333,0,NA,NA,0.25,0,1,0.222222222,0.15,0.109375,0.237113402,0.190909091,0.263636364,0.220183486,0.253521127,0.215827338,0.193548387,0.202531646,0.255319149,0.12,0.263157895,0.5,0.1,0.666666667
0.6,0,1,NA,NA,0,1,0.285714286,0.083333333,0.175,0.141176471,0.123809524,0.219512195,0.205882353,0.181818182,0.175925926,0.252427184,0.262295082,0.125,0.125,0.157894737,0.117647059,0.571428571,0.5
0,NA,0,0,0,1,0,0.166666667,0.176470588,0.261904762,0.188405797,0.181818182,0.188235294,0.287356322,0.158536585,0.235294118,0.272727273,0.152173913,0.3,0.076923077,0.272727273,0.111111111,0.133333333,0
0,NA,NA,NA,NA,NA,1,0,0,0.181818182,0.236363636,0.261538462,0.162162162,0.265822785,0.202380952,0.241935484,0.166666667,0.25,0.269230769,0.3125,0,0.166666667,0.142857143,0
0,0,NA,NA,1,1,0,0.2,0.125,0.205882353,0.12,0.109090909,0.142857143,0.169491525,0.173076923,0.175438596,0.358490566,0.25,0.16,0.411764706,0.222222222,0.125,0.333333333,0
NA,NA,NA,NA,NA,NA,1,0.5,0.125,0.043478261,0.161290323,0.209302326,0.25,0.138888889,0.173913043,0.117647059,0.175,0.347826087,0.181818182,0.083333333,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,0,0,0.214285714,0.214285714,0.315789474,0.157894737,0.269230769,0.090909091,0.142857143,0.307692308,0.176470588,0.285714286,0,0.5,0,0.666666667,NA
NA,NA,NA,NA,NA,NA,NA,NA,0.666666667,0.333333333,0.352941176,0.333333333,0.4,0.142857143,0.428571429,0.266666667,0.107142857,0.142857143,0.111111111,0.333333333,0,0,0.5,NA
NA,NA,NA,NA,NA,NA,0.5,NA,0.333333333,0,0.333333333,0.266666667,0.4,0.307692308,0.3,0.1,0.25,0,0,0.5,0,0,0,0
NA,NA,NA,NA,NA,NA,NA,0,0.25,0.142857143,0.25,0.5,0.25,0,0.125,0.2,0.384615385,0.4,0,0,0,NA,1,0
1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2,0,0,0,0.4,0,0,0,1,0,NA,NA,0
NA,NA,1,NA,NA,NA,NA,NA,0,NA,0.333333333,0.142857143,0.333333333,0.2,0.25,0.25,0,0.5,NA,NA,NA,0,NA,NA
NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,0,0,1,0,0,0,0,0,NA,1,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0.5,0,NA,0.4,0,0,NA,NA,NA,0,1,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
